X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,Min_Scale_Echelle,Max_Scale_Echelle,CONCISCODE
-12921727.4791867,6665739.61012165,267,Boom Mountain,Mont Boom,,,100000,100,Mountain//Mont
-12753014.2339641,6582685.28165722,268,Mesa Butte,Mesa Butte,,,100000,100,Mountain//Mont
-12800779.0093282,6603844.75440515,269,Mount Bryant,Mount Bryant,,,100000,100,Mountain//Mont
-12736630.800799,6374618.49219971,270,Turtle Mountain,Turtle Mont,,,100000,100,Mountain//Mont
-12740008.7730928,6424496.15863633,271,Fly Hill,Fly Hill,,,100000,100,Mountain//Mont
-12694489.3598014,6445974.94999367,272,Dry Coulée,Dry Coulée,,,100000,100,Mountain//Mont
-12694468.7493117,6436989.74539426,273,Mill Coulée,Mill Coulée,,,100000,100,Mountain//Mont
-12766797.5281413,6432901.71812955,274,North Fork Pass,North Fork Pass,,,100000,100,Valley//Vallée
-12945868.7410485,6914368.56802558,275,Nelson Flat,Nelson Flat,,,100000,100,Mountain//Mont
-12892077.7410646,6729783.74964937,276,Snow Creek Summit,Sommet Snow Creek,,,100000,100,Mountain//Mont
-12870475.0322401,6738496.74853599,277,Barrier Mountain,Mont Barrier,,,100000,100,Mountain//Mont
-12820456.485241,6680685.11097162,278,Black Rock Mountain,Mont Black Rock,,,100000,100,Mountain//Mont
-12822495.4941944,6673177.89094254,279,Phantom Crag,Phantom Crag,,,100000,100,Mountain//Mont
-12822146.9923211,6670865.89988267,280,Devils Gap,Devils Gap,,,100000,100,Mountain//Mont
-12905353.7811307,6675196.76457194,281,Castle Mountain,Mont Castle,,,100000,100,Mountain//Mont
-12874839.1504989,6644850.94304612,282,Sundance Range,Chaîne Sundance,,,100000,100,Mountain//Mont
-12908918.2170019,6654237.27783743,283,Gibbon Pass,Col Gibbon,,,100000,100,Valley//Vallée
-12877031.3062445,6657554.5210122,284,Cory Pass,Col Cory,,,100000,100,Valley//Vallée
-12857791.5470347,6656808.95243337,285,Cascade Powerhouse,Centrale électrique Cascade,,,100000,100,Miscellaneous site//Site - divers
-12816201.6772418,6656459.40014452,286,End Mountain,End Mont,,,100000,100,Mountain//Mont
-12772434.3994609,6621875.14890902,287,Pinetop Hill,Pinetop Hill,,,100000,100,Mountain//Mont
-12770996.5653236,6665390.27042777,288,Spencer Hills,Spencer Hills,,,100000,100,Mountain//Mont
-12783781.4553057,6632187.68019237,289,Ole Buck Mountain,Ole Buck Mont,,,100000,100,Mountain//Mont
-12761085.8677512,6656236.16195651,290,Radnor Plateau,Radnor Plateau,,,100000,100,Mountain//Mont
-12976261.0532825,6786495.69994157,291,Corona Ridge,Corona Ridge,,,100000,100,Mountain//Mont
-12861061.1840454,6610593.38681669,292,Mount Allenby,Mont Allenby,,,100000,100,Mountain//Mont
-12863134.8788288,6596536.97453266,293,Marvel Peak,Sommet Marvel,,,100000,100,Mountain//Mont
-12864084.1836661,6590751.16877166,294,Aurora Mountain,Mont Aurora,,,100000,100,Mountain//Mont
-12865511.0856751,6601936.31896371,295,Wonder Peak,Sommet Wonder,,,100000,100,Mountain//Mont
-12865985.5948429,6614060.48740382,296,Allenby Pass,Col Allenby,,,100000,100,Valley//Vallée
-12827349.2560608,6552526.29270338,297,Lyautey Glacier,Lyautey Glacier,,,100000,100,Mountain//Mont
-12820307.8954562,6547372.308615,298,Mount Sarrail,Mount Sarrail,,,100000,100,Mountain//Mont
-12825827.9046406,6565109.69207835,299,Mount Warspite,Mount Warspite,,,100000,100,Mountain//Mont
-12808462.706115,6570159.51786516,300,Mount Burney,Mount Burney,,,100000,100,Mountain//Mont
-12809884.2485053,6573041.60170628,301,Mount Blane,Mount Blane,,,100000,100,Mountain//Mont
-12823126.5559415,6574316.29282883,302,Mount Kent,Mount Kent,,,100000,100,Mountain//Mont
-12790449.6910863,6563791.78317803,303,Cougar Mountain,Cougar Mont,,,100000,100,Mountain//Mont
-12767879.0210328,6536890.97688151,304,Pyriform Mountain,Pyriform Mont,,,100000,100,Mountain//Mont
-12786224.5343991,6558084.350327,305,Mount Burns,Mount Burns,,,100000,100,Mountain//Mont
-12757056.9499728,6473648.70133101,306,Pasque Mountain,Pasque Mont,,,100000,100,Mountain//Mont
-12695054.5053207,6452516.69246088,307,Trail Coulée,Trail Coulée,,,100000,100,Mountain//Mont
-12826258.164181,6586806.52206604,308,Mount James Walker,Mount James Walker,,,100000,100,Mountain//Mont
-12847353.5165166,6588429.54466564,309,Spray Mountains,Monts Spray,,,100000,100,Mountain//Mont
-12852679.5122834,6582404.99838513,310,Mount Warre,Mont Warre,,,100000,100,Mountain//Mont
-12805104.6493976,6588557.82850974,311,Fisher Peak,Fisher Peak,,,100000,100,Mountain//Mont
-12843550.2826789,6621014.82540179,312,Three Sisters Powerhouse,Three Sisters Powerhouse,,,100000,100,Miscellaneous site//Site - divers
-12856710.4795769,6582271.44693488,313,White Man Pass,Col White Man,,,100000,100,Valley//Vallée
-12768957.5646119,6369724.7661031,314,Tent Mountain,Tent Mont,,,100000,100,Mountain//Mont
-12765165.015186,6382034.62278878,315,Crowsnest Pass,Crowsnest Pass,,,100000,100,Valley//Vallée
-13021870.6838436,6830773.41321517,316,Cirrus Mountain,Cirrus Mont,,,100000,100,Mountain//Mont
-12900696.1070801,6872249.42375512,317,The Gap,The Gap,,,100000,100,Mountain//Mont
-12783628.0601167,6610479.95461727,318,Moose Mountain,Moose Mont,,,100000,100,Mountain//Mont
-12791435.4127117,6612603.0508521,319,Jumpingpound Mountain,Jumpingpound Mont,,,100000,100,Mountain//Mont
-12794137.3451991,6578192.15008877,320,Mount Glasgow,Mount Glasgow,,,100000,100,Mountain//Mont
-12744484.8014733,6366256.65188389,321,Willoughby Ridge,Willoughby Ridge,,,100000,100,Mountain//Mont
-12729441.5987669,6397660.41169421,322,Centre Peak,Centre Peak,,,100000,100,Mountain//Mont
-12745314.0644201,6388180.43277308,323,Saskatoon Mountain,Saskatoon Mont,,,100000,100,Mountain//Mont
-12710005.1637025,6439784.20749005,324,Black Mountain,Black Mont,,,100000,100,Mountain//Mont
-12763278.1808178,6440547.18669355,325,Tornado Mountain,Tornado Mont,,,100000,100,Mountain//Mont
-12988267.9471329,6920918.46090932,326,Chungo Gap,Chungo Gap,,,100000,100,Mountain//Mont
-12996777.2304406,6868841.63572148,327,Front Ranges,Front Ranges,,,100000,100,Mountain//Mont
-12957344.4472172,6813450.92598313,328,Kootenay Plains,Kootenay Plains,,,100000,100,Mountain//Mont
-12787830.6230683,6940399.86680218,329,Strawberry Hills,Strawberry Hills,,,100000,100,Mountain//Mont
-12844044.6091895,6946500.72664813,330,Rocky Mountain Foothills,Rocky Mont Foothills,,,100000,100,Mountain//Mont
-12771432.4846487,6834203.12587065,331,Butte,Butte,,,100000,100,Town//Ville
-12879833.1882004,6738435.01267357,332,Gable Mountain,Mont Gable,,,100000,100,Mountain//Mont
-12892058.9872619,6736291.45762599,333,Mount White,Mont White,,,100000,100,Mountain//Mont
-12901232.648084,6735153.53589902,334,Prow Mountain,Mont Prow,,,100000,100,Mountain//Mont
-12769965.9748386,6681071.75881433,335,Ireland Hill,Ireland Hill,,,100000,100,Mountain//Mont
-12854291.2153584,6687858.14819173,336,Revenant Mountain,Mont Revenant,,,100000,100,Mountain//Mont
-12901253.3359004,6694189.07694819,337,Badger Pass,Col Badger,,,100000,100,Valley//Vallée
-12886380.1316685,6699395.81344397,338,Flints Peak,Sommet Flints,,,100000,100,Mountain//Mont
-12865249.0684772,6700042.43662397,339,Dormer Pass,Col Dormer,,,100000,100,Valley//Vallée
-12888029.265828,6668334.56058684,340,Mount Ishbel,Mont Ishbel,,,100000,100,Mountain//Mont
-12883806.5165378,6666141.76318725,341,Ranger Canyon,Canyon Ranger,,,100000,100,Valley//Vallée
-12890197.9662805,6653508.6236806,342,Massive Mountain,Mont Massive,,,100000,100,Mountain//Mont
-12881271.5016354,6625616.92523599,343,Citadel Pass,Col Citadel,,,100000,100,Valley//Vallée
-12878908.8929423,6626278.74126054,344,Fatigue Mountain,Mont Fatigue,,,100000,100,Mountain//Mont
-12866782.9502508,6648114.07430205,345,Sanson Peak,Sommet Sanson,,,100000,100,Mountain//Mont
-12864321.7033073,6650995.33923065,346,Bow Falls,Chutes Bow,,,100000,100,Falls//Chute
-12886507.256721,6627659.98469067,347,Quartz Hill,Colline Quartz,,,100000,100,Mountain//Mont
-12891297.6126689,6634225.97249729,348,Twin Cairns,Twin Cairns,,,100000,100,Mountain//Mont
-12884632.6034051,6638565.84814993,349,Eagle Mountain,Mont Eagle,,,100000,100,Mountain//Mont
-12893194.363183,6649990.51905089,350,Mount Brett,Mont Brett,,,100000,100,Mountain//Mont
-12898177.7165872,6637657.6937301,351,Healy Pass,Col Healy,,,100000,100,Valley//Vallée
-12907650.1681019,6639470.59396655,352,Haiduk Peak,Sommet Haiduk,,,100000,100,Mountain//Mont
-12905336.4079374,6641245.28383056,353,Whistling Valley,Vallée Whistling,,,100000,100,Mountain//Mont
-12869721.7533449,6647748.99942794,354,Sundance Canyon,Canyon Sundance,,,100000,100,Canyon
-12885711.0519752,6634485.24230477,355,Brewster Rock,Rocher Brewster,,,100000,100,Mountain//Mont
-12829776.9282286,6626949.52408941,356,Lower Spray Falls,Lower Spray Falls,,,100000,100,Falls//Chute
-12835407.1861148,6623895.16004534,357,Wind Ridge,Wind Ridge,,,100000,100,Mountain//Mont
-12913993.85334,6736151.80804069,358,Mount McConnell,Mont McConnell,,,100000,100,Mountain//Mont
-12923384.0523575,6737780.88163084,359,Cataract Peak,Sommet Cataract,,,100000,100,Mountain//Mont
-12941642.6683962,6748497.7019813,360,Devon Mountain,Mont Devon,,,100000,100,Mountain//Mont
-12914131.3113078,6643591.85534248,361,Isabelle Peak,Sommet Isabelle,,,100000,100,Mountain//Mont
-12918608.0264618,6661616.21092806,362,Vermilion Pass,Col Vermilion,,,100000,100,Valley//Vallée
-12935708.7218461,6774668.49372002,363,Nordic Ridge,Crête Nordic,,,100000,100,Mountain//Mont
-12868721.5889352,6601152.12138376,364,The Towers,The Towers,,,100000,100,Mountain//Mont
-12874259.5387984,6621128.33352495,365,Nasswald Peak,Sommet Nasswald,,,100000,100,Mountain//Mont
-12866042.0316495,6606675.83337861,366,Cascade Rock,Rocher Cascade,,,100000,100,Mountain//Mont
-12869835.7896006,6612377.94499235,367,Og Pass,Col Og,,,100000,100,Valley//Vallée
-12822730.9046846,6555445.65855322,368,Upper Kananaskis Falls,Upper Kananaskis Falls,,,100000,100,Falls//Chute
-12830959.5542341,6566286.00977356,369,Turbine Canyon,Turbine Canyon,,,100000,100,Canyon
-12847508.3184859,6574583.29793798,370,Mount Leman,Mont Leman,,,100000,100,Mountain//Mont
-12813613.4572268,6575438.15115214,371,King Creek Ridge,King Creek Ridge,,,100000,100,Mountain//Mont
-12767209.8261389,6551718.12268,372,Mount Hoffman,Mount Hoffman,,,100000,100,Mountain//Mont
-12781195.4326616,6567078.6744449,373,Mount Rose,Mount Rose,,,100000,100,Mountain//Mont
-12759927.1797771,6554999.73921766,374,Green Mountain,Green Mont,,,100000,100,Mountain//Mont
-12751339.8118512,6549553.57313344,375,Mount Dyson,Mount Dyson,,,100000,100,Mountain//Mont
-12767225.176059,6574159.1808468,376,Volcano Ridge,Volcano Ridge,,,100000,100,Mountain//Mont
-12775506.0527445,6487009.81047846,377,Mount Holcroft,Mount Holcroft,,,100000,100,Mountain//Mont
-12836736.5155748,6602297.78214298,378,Mount Buller,Mont Buller,,,100000,100,Mountain//Mont
-12822879.1236609,6602509.98559619,379,Mount Kidd,Mount Kidd,,,100000,100,Mountain//Mont
-12831278.3678573,6610750.82073971,380,Mount Sparrowhawk,Mount Sparrowhawk,,,100000,100,Mountain//Mont
-12847638.5818565,6602197.34124763,381,Mount Fortune,Mont Fortune,,,100000,100,Mountain//Mont
-12849201.0749733,6593777.39322343,382,Karst Springs,Karst Springs,,,100000,100,Spring//Source
-12842682.9670479,6583380.54881716,383,Mount Birdwood,Mont Birdwood,,,100000,100,Mountain//Mont
-12840546.8633301,6584272.03692073,384,Commonwealth Peak,Sommet Commonwealth,,,100000,100,Mountain//Mont
-12855079.8710487,6592638.87152821,385,Mount Morrison,Mont Morrison,,,100000,100,Mountain//Mont
-12822330.1572626,6579010.35554735,386,Kananaskis Range,Kananaskis Range,,,100000,100,Mountain//Mont
-12774525.9135708,6498384.21662673,387,Baril Peak,Baril Peak,,,100000,100,Mountain//Mont
-12766716.3193912,6379611.0406257,388,Island Ridge,Island Ridge,,,100000,100,Mountain//Mont
-12763585.5172455,6388165.35890888,389,Phillipps Peak,Phillipps Peak,,,100000,100,Mountain//Mont
-12758291.0143274,6374838.12040095,390,Chinook Peak,Chinook Peak,,,100000,100,Mountain//Mont
-12762915.6680338,6380356.83704194,391,Flathead Range,Flathead Range,,,100000,100,Mountain//Mont
-12755917.3106449,6371372.22140045,392,Andy Good Peak,Andy Good Peak,,,100000,100,Mountain//Mont
-12968126.0768806,6859133.07771623,393,First Range,First Range,,,100000,100,Mountain//Mont
-13018240.5414296,6839857.53812963,394,Mount Stewart,Mount Stewart,,,100000,100,Mountain//Mont
-12989798.5202298,6819025.92887628,395,Whitegoat Peaks,Whitegoat Peaks,,,100000,100,Mountain//Mont
-12886287.4930759,6889222.25746446,396,Shunda Airfield,Shunda Airfield,,,100000,100,Miscellaneous site//Site - divers
-12824751.0773789,6782557.10345685,397,Marble Mountain,Marble Mont,,,100000,100,Mountain//Mont
-12828467.1077556,6737224.44506869,398,Red Deer Forestry Airfield,Red Deer Forestry Airfield,,,100000,100,Miscellaneous site//Site - divers
-12854598.0716347,6722049.0503381,399,Rocky Mountain,Mont Rocky,,,100000,100,Mountain//Mont
-12784380.6016727,6589839.76513681,400,Powder Face Ridge,Powder Face Ridge,,,100000,100,Mountain//Mont
-12736618.049677,6382631.01773157,401,Bluff Mountain,Bluff Mont,,,100000,100,Mountain//Mont
-12699096.6152094,6442247.31207412,402,Porcupine Hills,Porcupine Hills,,,100000,100,Mountain//Mont
-12709515.2056792,6425696.78287763,403,Big Coulée,Big Coulée,,,100000,100,Mountain//Mont
-12761300.7738047,6432898.99465345,404,Gould Dome,Gould Dome,,,100000,100,Mountain//Mont
-12927099.4115803,6896859.55977093,405,Shunda Mountain,Shunda Mont,,,100000,100,Mountain//Mont
-12920152.3553029,6893709.45240905,406,Coliseum Mountain,Coliseum Mont,,,100000,100,Mountain//Mont
-13011533.8492184,6870438.08674347,407,Obstruction Mountain,Obstruction Mont,,,100000,100,Mountain//Mont
-12791021.4996957,6878139.51384093,408,Rocky Mountain House Airfield,Rocky Mont House Airfield,,,100000,100,Miscellaneous site//Site - divers
-12855228.3574536,6806652.68156546,409,Idlewilde Mountain,Idlewilde Mont,,,100000,100,Mountain//Mont
-12885937.3407934,6750959.22147621,410,Wapiti Mountain,Mont Wapiti,,,100000,100,Mountain//Mont
-12781056.0315198,6693459.5324822,411,Keystone Hills,Keystone Hills,,,100000,100,Mountain//Mont
-12769314.6647485,6676890.70304658,412,Brooks Hill,Brooks Hill,,,100000,100,Mountain//Mont
-12849991.4048777,6678796.38793175,413,Mount Aylmer,Mont Aylmer,,,100000,100,Mountain//Mont
-12893025.0778094,6669834.17230786,414,Ink Pots,Sources Ink Pots,,,100000,100,Spring//Source
-12870442.6715294,6702571.18289054,415,Palliser Range,Chaîne Palliser,,,100000,100,Mountain//Mont
-12883330.6192136,6682127.18313268,416,Forty Mile Summit,Sommet Forty Mile,,,100000,100,Mountain//Mont
-12896301.3314446,6688334.01395046,417,Block Mountain,Mont Block,,,100000,100,Mountain//Mont
-12877980.3924719,6623951.34173019,418,Fatigue Pass,Col Fatigue,,,100000,100,Valley//Vallée
-12903806.5169548,6640703.08448033,419,Pharaoh Peaks,Sommets Pharaoh,,,100000,100,Mountain//Mont
-12891224.8162414,6644997.30833045,420,Harvey Pass,Col Harvey,,,100000,100,Valley//Vallée
-12894926.2711631,6665559.72327331,421,Johnston Canyon,Canyon Johnston,,,100000,100,Falls//Chute
-12863930.147079,6663024.79171395,422,Cascade Mountain,Mont Cascade,,,100000,100,Mountain//Mont
-12817551.674787,6637746.00910097,423,Loder Peak,Loder Peak,,,100000,100,Mountain//Mont
-12819200.7821205,6634416.90926391,424,Exshaw Mountain,Exshaw Mont,,,100000,100,Mountain//Mont
-12814844.5797808,6643407.86868402,425,Mount Laurie (Îyâmnathka),Mount Laurie (Îyâmnathka),,,100000,100,Mountain//Mont
-12838517.0289574,6625896.84714558,426,The Three Sisters,The Three Sisters,,,100000,100,Mountain//Mont
-12757185.653057,6652793.21342579,427,Crawford Plateau,Crawford Plateau,,,100000,100,Mountain//Mont
-12933179.7289961,6771568.20790907,428,Mount Huestis,Mont Huestis,,,100000,100,Mountain//Mont
-12934462.2211608,6771325.02768307,429,Ram River Glacier,Glacier Ram River,,,100000,100,Mountain//Mont
-12871200.1806178,6592118.70817815,430,Eon Mountain,Mont Eon,,,100000,100,Mountain//Mont
-12859661.7827121,6607756.97165063,431,Mount Mercer,Mont Mercer,,,100000,100,Mountain//Mont
-12860915.0683995,6583966.57553572,432,Red Man Mountain,Mont Red Man,,,100000,100,Mountain//Mont
-12859879.5266265,6583147.79480552,433,Blue Range,Chaîne Blue,,,100000,100,Mountain//Mont
-12861579.5838688,6615468.19284371,434,Brewster Glacier,Glacier Brewster,,,100000,100,Glacier//Glacier
-12811653.5020536,6576613.72209532,435,Mount Hood,Mount Hood,,,100000,100,Mountain//Mont
-12834342.4136911,6577086.34293399,436,Mount Murray,Mont Murray,,,100000,100,Mountain//Mont
-12815863.14649,6548410.39954458,437,The Turret,The Turret,,,100000,100,Mountain//Mont
-12815097.8084629,6568170.1611054,438,Pocaterre Powerhouse,Pocaterre Powerhouse,,,100000,100,Miscellaneous site//Site - divers
-12822386.4934,6541000.86637285,439,Mount Pétain,Mount Pétain,,,100000,100,Mountain//Mont
-12847973.419273,6570460.88256695,440,Mount King Albert,Mont King Albert,,,100000,100,Mountain//Mont
-12810088.4476842,6561952.96158511,441,Elpoca Falls,Elpoca Falls,,,100000,100,Falls//Chute
-12839505.960158,6572292.44737417,442,Mount Sir Douglas,Mont Sir Douglas,,,100000,100,Mountain//Mont
-12810813.992346,6574967.10585629,443,Mount Brock,Mount Brock,,,100000,100,Mountain//Mont
-12799750.3797371,6540157.79519966,444,Storelk Mountain,Storelk Mont,,,100000,100,Mountain//Mont
-12795815.9452846,6575142.43202961,445,Mount Cornwall,Mount Cornwall,,,100000,100,Mountain//Mont
-12747861.1854107,6460225.44714932,446,Cabin Ridge,Cabin Ridge,,,100000,100,Mountain//Mont
-12742719.7990206,6485557.50329261,447,Hailstone Butte,Hailstone Butte,,,100000,100,Mountain//Mont
-12736655.1282374,6475739.3425415,448,Windy Peak,Windy Peak,,,100000,100,Mountain//Mont
-12711801.1151496,6457786.17728829,449,Ropeo Gap,Ropeo Gap,,,100000,100,Mountain//Mont
-12699522.1089173,6454336.42076596,450,Honey Coulée,Honey Coulée,,,100000,100,Mountain//Mont
-12703468.2131749,6459488.25849286,451,Trout Creek Ridge,Trout Creek Ridge,,,100000,100,Mountain//Mont
-12704331.2199777,6475634.36200336,452,Timber Coulée,Timber Coulée,,,100000,100,Mountain//Mont
-12842300.9729258,6608650.56569414,453,Mount Nestor,Mont Nestor,,,100000,100,Mountain//Mont
-12844813.2603805,6587379.34471739,454,Mount Smuts,Mont Smuts,,,100000,100,Mountain//Mont
-12847396.6229196,6590913.68355894,455,Mount Shark,Mont Shark,,,100000,100,Mountain//Mont
-12855440.720453,6578193.0833125,456,White Man Mountain,Mont White Man,,,100000,100,Mountain//Mont
-12810017.0133926,6621143.61202371,457,O'Shaughnessy Falls,O'Shaughnessy Falls,,,100000,100,Falls//Chute
-12782382.8748634,6514809.64516676,458,Mount Muir,Mount Muir,,,100000,100,Mountain//Mont
-12792718.5195586,6526781.36946532,459,Mount Loomis,Mount Loomis,,,100000,100,Mountain//Mont
-12794835.0375928,6531012.86468254,460,Mount Odlum,Mount Odlum,,,100000,100,Mountain//Mont
-12958978.4799395,6888469.6679909,461,Wapiabi Gap,Wapiabi Gap,,,100000,100,Mountain//Mont
-13004532.1295722,6838936.99403836,462,Cloister Mountains,Cloister Monts,,,100000,100,Mountain//Mont
-12983722.7175216,6817796.76110519,463,Purple Mountain,Purple Mont,,,100000,100,Mountain//Mont
-12827704.5797924,6760102.98632717,464,Strawberry Ridge,Strawberry Ridge,,,100000,100,Mountain//Mont
-12827145.8859468,6797965.07095131,465,Clearwater Airfield,Clearwater Airfield,,,100000,100,Miscellaneous site//Site - divers
-12869888.3909244,6762841.63255809,466,Montagnes Rocheuses,Montagnes Rocheuses,,,100000,100,Mountain//Mont
-12815636.6602778,6738104.73848239,467,Deer Creek Flats,Deer Creek Flats,,,100000,100,Mountain//Mont
-12801068.2548118,6584014.91737964,468,Mount Romulus,Mount Romulus,,,100000,100,Mountain//Mont
-12728903.3003893,6394355.18662116,469,Caudron Peak,Caudron Peak,,,100000,100,Mountain//Mont
